party_1	party_2	fj_avg	bc_avg	fj_real	bc_real
Christlich Demokratische Union Deutschlands	Christlich-Soziale Union in Bayern e.V.	0.989726	0.994836	0.986395	0.993151
Christlich Demokratische Union Deutschlands	Partija 'VIENOTIBA'	0.989726	0.994836	0.986395	0.993151
Christlich Demokratische Union Deutschlands	Partit Nazzjonalista	0.986395	0.993151	0.983108	0.991482
Christlich Demokratische Union Deutschlands	-1	0.986301	0.993103	0.986532	0.993220
Christlich Demokratische Union Deutschlands	Moderaterna	0.986301	0.993103	0.986395	0.993151
Christlich Demokratische Union Deutschlands	Österreichische Volkspartei	0.986301	0.993103	0.986395	0.993151
Christlich Demokratische Union Deutschlands	Conservative Party	0.983108	0.991482	0.986532	0.993220
Christlich Demokratische Union Deutschlands	Democraten 66	0.982993	0.991424	0.986532	0.993220
Christlich Demokratische Union Deutschlands	Partido Popular	0.982935	0.991394	0.989865	0.994907
Christlich Demokratische Union Deutschlands	Arbetarepartiet- Socialdemokraterna	0.982935	0.991394	0.989796	0.994872
Christlich Demokratische Union Deutschlands	Mouvement Démocrate	0.982935	0.991394	0.989796	0.994872
Christlich Demokratische Union Deutschlands	Citizens for European Development of Bulgaria	0.982877	0.991364	0.979592	0.989691
Christlich Demokratische Union Deutschlands	Socialdemokratiet	0.982877	0.991364	0.979592	0.989691
Christlich Demokratische Union Deutschlands	Die Grünen - Die Grüne Alternative	0.979798	0.989796	0.989899	0.994924
Christlich Demokratische Union Deutschlands	Partito Democratico	0.979798	0.989796	0.986577	0.993243
Christlich Demokratische Union Deutschlands	Christen Democratisch Appel	0.979730	0.989761	0.986532	0.993220
Christlich Demokratische Union Deutschlands	Sozialdemokratische Partei Deutschlands	0.979730	0.989761	0.986532	0.993220
Christlich-Soziale Union in Bayern e.V.	Christlich-Soziale Union in Bayern e.V.	1.000000	1.000000	1.000000	1.000000
Christlich-Soziale Union in Bayern e.V.	Partija 'VIENOTIBA'	1.000000	1.000000	1.000000	1.000000
Christlich-Soziale Union in Bayern e.V.	Platforma Obywatelska	1.000000	1.000000	0.989761	0.994854
Christlich-Soziale Union in Bayern e.V.	Moderaterna	0.996552	0.998273	1.000000	1.000000
Christlich-Soziale Union in Bayern e.V.	Österreichische Volkspartei	0.996552	0.998273	1.000000	1.000000
Christlich-Soziale Union in Bayern e.V.	Kansallinen Kokoomus	0.996552	0.998273	0.996552	0.998273
Christlich-Soziale Union in Bayern e.V.	-1	0.996552	0.998273	0.979730	0.989761
Christlich-Soziale Union in Bayern e.V.	Democraten 66	0.993151	0.996564	0.979730	0.989761
Christlich-Soziale Union in Bayern e.V.	Mouvement Démocrate	0.993127	0.996552	0.996564	0.998279
Christlich-Soziale Union in Bayern e.V.	Arbetarepartiet- Socialdemokraterna	0.993127	0.996552	0.989726	0.994836
Christlich-Soziale Union in Bayern e.V.	Partido Popular	0.993127	0.996552	0.976351	0.988034
Christlich-Soziale Union in Bayern e.V.	Citizens for European Development of Bulgaria	0.993103	0.996540	0.993103	0.996540
Christlich-Soziale Union in Bayern e.V.	Socialdemokratiet	0.993103	0.996540	0.993103	0.996540
Christlich-Soziale Union in Bayern e.V.	Partit Nazzjonalista	0.989761	0.994854	0.989761	0.994854
Christlich-Soziale Union in Bayern e.V.	Christlich Demokratische Union Deutschlands	0.989726	0.994836	0.986395	0.993151
Christlich-Soziale Union in Bayern e.V.	Freie Demokratische Partei	0.989655	0.994801	0.993127	0.996552
Christlich-Soziale Union in Bayern e.V.	Sozialdemokratische Partei Deutschlands	0.983051	0.991453	0.979730	0.989761
Christlich-Soziale Union in Bayern e.V.	Sozialdemokratische Partei Österreichs	0.982993	0.991424	0.986395	0.993151
Christlich-Soziale Union in Bayern e.V.	Conservative Party	0.979730	0.989761	0.979730	0.989761
Christlich-Soziale Union in Bayern e.V.	Labour Party	0.979730	0.989761	0.976431	0.988075
Citizens for European Development of Bulgaria	Citizens for European Development of Bulgaria	1.000000	1.000000	0.996540	0.998267
Citizens for European Development of Bulgaria	Österreichische Volkspartei	0.996540	0.998267	0.996552	0.998273
Citizens for European Development of Bulgaria	-1	0.996540	0.998267	0.976351	0.988034
Citizens for European Development of Bulgaria	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540	0.996552	0.998273
Citizens for European Development of Bulgaria	Partija 'VIENOTIBA'	0.993103	0.996540	0.996552	0.998273
Citizens for European Development of Bulgaria	Platforma Obywatelska	0.993103	0.996540	0.986348	0.993127
Citizens for European Development of Bulgaria	Partido Popular	0.993103	0.996540	0.972973	0.986301
Citizens for European Development of Bulgaria	Moderaterna	0.989655	0.994801	0.996552	0.998273
Citizens for European Development of Bulgaria	Kansallinen Kokoomus	0.989655	0.994801	0.993103	0.996540
Citizens for European Development of Bulgaria	Democraten 66	0.986301	0.993103	0.976351	0.988034
Citizens for European Development of Bulgaria	Mouvement Démocrate	0.986254	0.993080	0.993127	0.996552
Citizens for European Development of Bulgaria	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080	0.986301	0.993103
Citizens for European Development of Bulgaria	Socialdemokratiet	0.986207	0.993056	0.989655	0.994801
Citizens for European Development of Bulgaria	Partit Nazzjonalista	0.982935	0.991394	0.986348	0.993127
Citizens for European Development of Bulgaria	Sozialdemokratische Partei Österreichs	0.982935	0.991394	0.982993	0.991424
Citizens for European Development of Bulgaria	Christlich Demokratische Union Deutschlands	0.982877	0.991364	0.982993	0.991424
Citizens for European Development of Bulgaria	Freie Demokratische Partei	0.982759	0.991304	0.989691	0.994819
Citizens for European Development of Bulgaria	Bündnis 90/Die Grünen	0.979592	0.989691	0.976351	0.988034
Citizens for European Development of Bulgaria	Sozialdemokratische Partei Deutschlands	0.976271	0.987993	0.976351	0.988034
Citizens for European Development of Bulgaria	Christen Democratisch Appel	0.976271	0.987993	0.969697	0.984615
Conservative Party	Conservative Party	1.000000	1.000000	1.000000	1.000000
Conservative Party	Les Républicains	0.993289	0.996633	0.993289	0.996633
Conservative Party	Die Grünen - Die Grüne Alternative	0.989933	0.994941	0.989933	0.994941
Conservative Party	Partito Democratico	0.989933	0.994941	0.986622	0.993266
Conservative Party	Independent	0.986622	0.993266	0.986622	0.993266
Conservative Party	Partido Socialista Obrero Espanol	0.986622	0.993266	0.986622	0.993266
Conservative Party	Labour Party	0.986577	0.993243	0.983278	0.991568
Conservative Party	Movimento 5 Stelle	0.983278	0.991568	0.989967	0.994958
Conservative Party	Christen Democratisch Appel	0.983221	0.991540	0.986577	0.993243
Conservative Party	Sozialdemokratische Partei Deutschlands	0.983221	0.991540	0.986577	0.993243
Conservative Party	Sozialdemokratische Partei Österreichs	0.983165	0.991511	0.986532	0.993220
Conservative Party	Partit Nazzjonalista	0.983165	0.991511	0.983165	0.991511
Conservative Party	Christlich Demokratische Union Deutschlands	0.983108	0.991482	0.986532	0.993220
Conservative Party	Bündnis 90/Die Grünen	0.979866	0.989831	0.986577	0.993243
Conservative Party	Parti socialiste	0.979866	0.989831	0.986577	0.993243
Conservative Party	Sinn Féin	0.979866	0.989831	0.983221	0.991540
Conservative Party	Green Party	0.979866	0.989831	0.979866	0.989831
Conservative Party	United Kingdom Independence Party	0.979798	0.989796	0.996633	0.998314
Conservative Party	Democraten 66	0.979798	0.989796	0.986577	0.993243
Conservative Party	Platforma Obywatelska	0.979730	0.989761	0.983165	0.991511
DIE LINKE.	DIE LINKE.	1.000000	1.000000	1.000000	1.000000
DIE LINKE.	Izquierda Unida	0.986301	0.993103	0.982993	0.991424
DIE LINKE.	Sinn Féin	0.982993	0.991424	0.979661	0.989726
DIE LINKE.	Parti socialiste	0.982993	0.991424	0.976351	0.988034
DIE LINKE.	PODEMOS	0.979661	0.989726	0.979661	0.989726
DIE LINKE.	Bündnis 90/Die Grünen	0.976271	0.987993	0.969697	0.984615
DIE LINKE.	Die Grünen - Die Grüne Alternative	0.973064	0.986348	0.973064	0.986348
DIE LINKE.	Movimento 5 Stelle	0.973064	0.986348	0.966555	0.982993
DIE LINKE.	Europe Écologie	0.972973	0.986301	0.973064	0.986348
DIE LINKE.	Front de Gauche	0.972973	0.986301	0.972973	0.986301
DIE LINKE.	Christen Democratisch Appel	0.972973	0.986301	0.969697	0.984615
DIE LINKE.	Sozialdemokratische Partei Deutschlands	0.972973	0.986301	0.969697	0.984615
DIE LINKE.	Partij van de Arbeid	0.972881	0.986254	0.976271	0.987993
DIE LINKE.	Sozialdemokratische Partei Österreichs	0.972881	0.986254	0.969595	0.984563
DIE LINKE.	Independent	0.969799	0.984668	0.969799	0.984668
DIE LINKE.	Les Républicains	0.969799	0.984668	0.969799	0.984668
DIE LINKE.	Partido Socialista Obrero Espanol	0.969799	0.984668	0.969799	0.984668
DIE LINKE.	Labour Party	0.969697	0.984615	0.966443	0.982935
DIE LINKE.	Green Party	0.969595	0.984563	0.969595	0.984563
DIE LINKE.	Partito Democratico	0.966443	0.982935	0.969799	0.984668
Democraten 66	Democraten 66	1.000000	1.000000	1.000000	1.000000
Democraten 66	Partido Popular	0.993151	0.996564	0.989899	0.994924
Democraten 66	Platforma Obywatelska	0.993151	0.996564	0.989865	0.994907
Democraten 66	Arbetarepartiet- Socialdemokraterna	0.993151	0.996564	0.983108	0.991482
Democraten 66	Mouvement Démocrate	0.993151	0.996564	0.983108	0.991482
Democraten 66	Christlich-Soziale Union in Bayern e.V.	0.993151	0.996564	0.979730	0.989761
Democraten 66	Partija 'VIENOTIBA'	0.993151	0.996564	0.979730	0.989761
Democraten 66	Sozialdemokratische Partei Deutschlands	0.989831	0.994889	1.000000	1.000000
Democraten 66	Sozialdemokratische Partei Österreichs	0.989796	0.994872	0.993243	0.996610
Democraten 66	-1	0.989726	0.994836	0.993266	0.996622
Democraten 66	Moderaterna	0.989726	0.994836	0.979730	0.989761
Democraten 66	Österreichische Volkspartei	0.989726	0.994836	0.979730	0.989761
Democraten 66	Kansallinen Kokoomus	0.989726	0.994836	0.976351	0.988034
Democraten 66	Labour Party	0.986486	0.993197	0.996633	0.998314
Democraten 66	Bündnis 90/Die Grünen	0.986441	0.993174	1.000000	1.000000
Democraten 66	Citizens for European Development of Bulgaria	0.986301	0.993103	0.972973	0.986301
Democraten 66	Socialdemokratiet	0.986301	0.993103	0.972973	0.986301
Democraten 66	Die Grünen - Die Grüne Alternative	0.983165	0.991511	0.996633	0.998314
Democraten 66	Christen Democratisch Appel	0.983108	0.991482	0.993266	0.996622
Democraten 66	Partit Nazzjonalista	0.983051	0.991453	0.983165	0.991511
Die Grünen - Die Grüne Alternative	Die Grünen - Die Grüne Alternative	1.000000	1.000000	1.000000	1.000000
Die Grünen - Die Grüne Alternative	Independent	0.996644	0.998319	0.996644	0.998319
Die Grünen - Die Grüne Alternative	Les Républicains	0.996644	0.998319	0.996644	0.998319
Die Grünen - Die Grüne Alternative	Partido Socialista Obrero Espanol	0.996644	0.998319	0.996644	0.998319
Die Grünen - Die Grüne Alternative	Labour Party	0.996633	0.998314	0.993289	0.996633
Die Grünen - Die Grüne Alternative	Partito Democratico	0.993289	0.996633	0.996644	0.998319
Die Grünen - Die Grüne Alternative	Christen Democratisch Appel	0.993266	0.996622	0.996633	0.998314
Die Grünen - Die Grüne Alternative	Sozialdemokratische Partei Deutschlands	0.993266	0.996622	0.996633	0.998314
Die Grünen - Die Grüne Alternative	Conservative Party	0.989933	0.994941	0.989933	0.994941
Die Grünen - Die Grüne Alternative	Bündnis 90/Die Grünen	0.989899	0.994924	0.996633	0.998314
Die Grünen - Die Grüne Alternative	Parti socialiste	0.989899	0.994924	0.996633	0.998314
Die Grünen - Die Grüne Alternative	Sinn Féin	0.989899	0.994924	0.993266	0.996622
Die Grünen - Die Grüne Alternative	Green Party	0.989899	0.994924	0.989899	0.994924
Die Grünen - Die Grüne Alternative	Movimento 5 Stelle	0.986622	0.993266	0.993311	0.996644
Die Grünen - Die Grüne Alternative	Europe Écologie	0.986577	0.993243	0.993289	0.996633
Die Grünen - Die Grüne Alternative	PODEMOS	0.986577	0.993243	0.986577	0.993243
Die Grünen - Die Grüne Alternative	Partij van de Arbeid	0.986532	0.993220	0.989899	0.994924
Die Grünen - Die Grüne Alternative	Sozialdemokratische Partei Österreichs	0.986532	0.993220	0.989899	0.994924
Die Grünen - Die Grüne Alternative	Democraten 66	0.983165	0.991511	0.996633	0.998314
Die Grünen - Die Grüne Alternative	Fine Gael Party	0.983165	0.991511	0.983165	0.991511
Europe Écologie	Europe Écologie	1.000000	1.000000	1.000000	1.000000
Europe Écologie	Independent	0.989933	0.994941	0.996644	0.998319
Europe Écologie	Partido Socialista Obrero Espanol	0.989933	0.994941	0.996644	0.998319
Europe Écologie	Labour Party	0.989899	0.994924	0.993289	0.996633
Europe Écologie	Partito Democratico	0.986577	0.993243	0.996644	0.998319
Europe Écologie	Movimento 5 Stelle	0.986577	0.993243	0.993311	0.996644
Europe Écologie	Die Grünen - Die Grüne Alternative	0.986577	0.993243	0.993289	0.996633
Europe Écologie	Sozialdemokratische Partei Deutschlands	0.986532	0.993220	0.989933	0.994941
Europe Écologie	Front de Gauche	0.986532	0.993220	0.986577	0.993243
Europe Écologie	PODEMOS	0.986532	0.993220	0.986577	0.993243
Europe Écologie	Les Républicains	0.983278	0.991568	0.989967	0.994958
Europe Écologie	Bündnis 90/Die Grünen	0.983165	0.991511	0.989933	0.994941
Europe Écologie	Parti socialiste	0.983165	0.991511	0.989933	0.994941
Europe Écologie	Sinn Féin	0.983165	0.991511	0.986577	0.993243
Europe Écologie	Green Party	0.983165	0.991511	0.983221	0.991540
Europe Écologie	Christen Democratisch Appel	0.979866	0.989831	0.989933	0.994941
Europe Écologie	Partij van de Arbeid	0.979798	0.989796	0.983221	0.991540
Europe Écologie	Sozialdemokratische Partei Österreichs	0.979798	0.989796	0.983221	0.991540
Europe Écologie	Partit Nazzjonalista	0.979798	0.989796	0.979866	0.989831
Europe Écologie	Conservative Party	0.976589	0.988156	0.983278	0.991568
Fine Gael Party	Fine Gael Party	1.000000	1.000000	1.000000	1.000000
Fine Gael Party	Christen Democratisch Appel	0.989831	0.994889	0.986486	0.993197
Fine Gael Party	Sozialdemokratische Partei Deutschlands	0.989831	0.994889	0.986486	0.993197
Fine Gael Party	Labour Party	0.986486	0.993197	0.983165	0.991511
Fine Gael Party	Bündnis 90/Die Grünen	0.986441	0.993174	0.986486	0.993197
Fine Gael Party	Die Grünen - Die Grüne Alternative	0.983165	0.991511	0.983165	0.991511
Fine Gael Party	Sozialdemokratische Partei Österreichs	0.983051	0.991453	0.986441	0.993174
Fine Gael Party	Independent	0.979866	0.989831	0.979866	0.989831
Fine Gael Party	Les Républicains	0.979866	0.989831	0.979866	0.989831
Fine Gael Party	Partido Socialista Obrero Espanol	0.979866	0.989831	0.979866	0.989831
Fine Gael Party	Parti socialiste	0.979730	0.989761	0.986486	0.993197
Fine Gael Party	Green Party	0.979730	0.989761	0.979730	0.989761
Fine Gael Party	Sinn Féin	0.979730	0.989761	0.976431	0.988075
Fine Gael Party	Democraten 66	0.979661	0.989726	0.986486	0.993197
Fine Gael Party	Partido Popular	0.979592	0.989691	0.989831	0.994889
Fine Gael Party	Partito Democratico	0.976510	0.988115	0.979866	0.989831
Fine Gael Party	Europe Écologie	0.976431	0.988075	0.976510	0.988115
Fine Gael Party	Partij van de Arbeid	0.976351	0.988034	0.979730	0.989761
Fine Gael Party	Partit Nazzjonalista	0.976351	0.988034	0.976351	0.988034
Fine Gael Party	Izquierda Unida	0.976271	0.987993	0.973064	0.986348
Forza Italia	Forza Italia	1.000000	1.000000	0.996622	0.998308
Forza Italia	Partito Democratico	0.986532	0.993220	0.993289	0.996633
Forza Italia	Partij van de Arbeid	0.986441	0.993174	0.979866	0.989831
Forza Italia	Independent	0.983221	0.991540	0.993289	0.996633
Forza Italia	Partido Socialista Obrero Espanol	0.983221	0.991540	0.993289	0.996633
Forza Italia	Movimento 5 Stelle	0.979866	0.989831	0.989967	0.994958
Forza Italia	Die Grünen - Die Grüne Alternative	0.979866	0.989831	0.989933	0.994941
Forza Italia	Partit Nazzjonalista	0.979730	0.989761	0.983165	0.991511
Forza Italia	Christlich Demokratische Union Deutschlands	0.979661	0.989726	0.986532	0.993220
Forza Italia	-1	0.979592	0.989691	0.986577	0.993243
Forza Italia	Moderaterna	0.979592	0.989691	0.979730	0.989761
Forza Italia	Österreichische Volkspartei	0.979592	0.989691	0.979730	0.989761
Forza Italia	Les Républicains	0.976589	0.988156	0.986622	0.993266
Forza Italia	Labour Party	0.976510	0.988115	0.989933	0.994941
Forza Italia	Conservative Party	0.976510	0.988115	0.986577	0.993243
Forza Italia	Bündnis 90/Die Grünen	0.976431	0.988075	0.986577	0.993243
Forza Italia	Parti socialiste	0.976431	0.988075	0.986577	0.993243
Forza Italia	Sinn Féin	0.976431	0.988075	0.983221	0.991540
Forza Italia	Green Party	0.976431	0.988075	0.979866	0.989831
Forza Italia	Platforma Obywatelska	0.976271	0.987993	0.983165	0.991511
Freie Demokratische Partei	Freie Demokratische Partei	1.000000	1.000000	1.000000	1.000000
Freie Demokratische Partei	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801	0.993127	0.996552
Freie Demokratische Partei	Partija 'VIENOTIBA'	0.989655	0.994801	0.993127	0.996552
Freie Demokratische Partei	Platforma Obywatelska	0.989655	0.994801	0.989761	0.994854
Freie Demokratische Partei	Moderaterna	0.986207	0.993056	0.993127	0.996552
Freie Demokratische Partei	Österreichische Volkspartei	0.986207	0.993056	0.993127	0.996552
Freie Demokratische Partei	Kansallinen Kokoomus	0.986207	0.993056	0.989691	0.994819
Freie Demokratische Partei	-1	0.986207	0.993056	0.979730	0.989761
Freie Demokratische Partei	Democraten 66	0.982877	0.991364	0.979730	0.989761
Freie Demokratische Partei	Mouvement Démocrate	0.982818	0.991334	0.996564	0.998279
Freie Demokratische Partei	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334	0.989726	0.994836
Freie Demokratische Partei	Partido Popular	0.982818	0.991334	0.976351	0.988034
Freie Demokratische Partei	Citizens for European Development of Bulgaria	0.982759	0.991304	0.986254	0.993080
Freie Demokratische Partei	Socialdemokratiet	0.982759	0.991304	0.986254	0.993080
Freie Demokratische Partei	Partit Nazzjonalista	0.979522	0.989655	0.982993	0.991424
Freie Demokratische Partei	Christlich Demokratische Union Deutschlands	0.979452	0.989619	0.986395	0.993151
Freie Demokratische Partei	Sozialdemokratische Partei Deutschlands	0.972881	0.986254	0.979730	0.989761
Freie Demokratische Partei	Sozialdemokratische Partei Österreichs	0.972789	0.986207	0.986395	0.993151
Freie Demokratische Partei	Conservative Party	0.969595	0.984563	0.979730	0.989761
Freie Demokratische Partei	Labour Party	0.969595	0.984563	0.976431	0.988075
Front de Gauche	Front de Gauche	1.000000	1.000000	0.986622	0.993266
Front de Gauche	Movimento 5 Stelle	0.993266	0.996622	1.000000	1.000000
Front de Gauche	Europe Écologie	0.986532	0.993220	0.993311	0.996644
Front de Gauche	Independent	0.983278	0.991568	0.996656	0.998325
Front de Gauche	Les Républicains	0.983278	0.991568	0.996656	0.998325
Front de Gauche	Partido Socialista Obrero Espanol	0.983278	0.991568	0.996656	0.998325
Front de Gauche	Partito Democratico	0.979933	0.989865	0.996656	0.998325
Front de Gauche	Die Grünen - Die Grüne Alternative	0.979933	0.989865	0.993311	0.996644
Front de Gauche	PODEMOS	0.979866	0.989831	0.986622	0.993266
Front de Gauche	Labour Party	0.976589	0.988156	0.993311	0.996644
Front de Gauche	Conservative Party	0.976589	0.988156	0.989967	0.994958
Front de Gauche	Parti socialiste	0.976510	0.988115	0.989967	0.994958
Front de Gauche	Sinn Féin	0.976510	0.988115	0.986622	0.993266
Front de Gauche	Christen Democratisch Appel	0.973244	0.986441	0.989967	0.994958
Front de Gauche	Sozialdemokratische Partei Deutschlands	0.973244	0.986441	0.989967	0.994958
Front de Gauche	Forza Italia	0.973154	0.986395	0.986622	0.993266
Front de Gauche	Partij van de Arbeid	0.973154	0.986395	0.983278	0.991568
Front de Gauche	Lega Nord	0.972973	0.986301	0.969900	0.984720
Front de Gauche	DIE LINKE.	0.972973	0.986301	0.966555	0.982993
Front de Gauche	Bündnis 90/Die Grünen	0.969900	0.984720	0.989967	0.994958
Front national	Front national	1.000000	1.000000	1.000000	1.000000
Front national	Movimento 5 Stelle	0.956229	0.977625	0.949833	0.974271
Front national	Front de Gauche	0.949495	0.974093	0.949495	0.974093
Front national	Independent	0.946488	0.972509	0.946488	0.972509
