Options:
Q = 7
thread = 0
input_graph = stdin
Reading graph...
N = 854 | E = 3823
Reading labels...
Reading edges...
N = 854 | E = 3823
Random coloring graph...
Processing DP table...
Q = 1
End processing DP table [10]ms
Q = 1
AB[  10, 100] R[  10] Q[ 3]
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,0.000000,   8,   0,0.136738,0.000000,0.117010,0.000000,  10,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.173509,0.000000,0.108478,1.000000,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.200000,0.000000,0.100000,1.000000,   9,   0,0.167254,0.000000,0.089810,1.000000,  10,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   8,   0,0.000000,0.000000,0.100000,1.000000,   9,   0,0.174445,0.000000,0.082631,1.000000,   7,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.000000,0.000000,0.000000,0.099946,   9,   0,0.234375,0.000000,0.086521,0.099946,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   7,   0,0.200000,0.000000,0.000000,1.000000,   9,   0,0.187275,0.000000,0.116460,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.112650,0.000000,0.134969,1.000000,  10,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.200000,0.000000,0.091513,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.202091,0.000000,0.117647,1.000000,  10,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.200000,0.800107,  10,   0,0.400000,0.000000,0.000000,1.000000,   8,   0,0.219595,0.000000,0.089425,1.000000,  10,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,0.800107,   8,   0,0.185154,0.000000,0.073077,0.800107,   7,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   9,   0,0.000000,0.000000,0.100000,1.000000,  10,   0,0.192791,0.000000,0.077769,1.000000,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   9,   0,0.000000,0.000000,0.000000,0.099946,   8,   0,0.224872,0.000000,0.100515,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,0.099946,   7,   0,0.248705,0.000000,0.076816,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.100000,0.099946,   8,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.178073,0.000000,0.094828,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.000000,0.000000,0.100000,0.099946,   8,   0,0.165223,0.000000,0.104339,0.099946,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.400000,0.000000,0.000000,1.000000,   7,   0,0.200000,0.000000,0.100000,1.000000,   8,   0,0.198537,0.000000,0.142408,1.000000,   7,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   8,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.268007,0.000000,0.108921,1.000000,   7,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,  10,   0,0.000000,0.000000,0.000000,0.099946,   9,   0,0.228319,0.000000,0.100804,0.099946,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,0.099946,   7,   0,0.178515,0.000000,0.082114,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,1.000000,  10,   0,0.190045,0.000000,0.084151,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.153015,0.000000,0.105496,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   9,   0,0.000000,0.000000,0.100000,1.000000,   9,   0,0.170180,0.000000,0.102004,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.100000,0.099946,   6,   0,0.000000,0.000000,0.000000,0.099946,   9,   0,0.217004,0.000000,0.116759,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.181818,0.000000,0.000000,1.000000,   9,   0,0.181818,0.000000,0.100000,0.099946,   9,   0,0.196185,0.000000,0.158291,0.099946,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.245033,0.000000,0.082690,1.000000,   7,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,  10,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.171186,0.000000,0.094996,1.000000,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,0.099946,   7,   0,0.181960,0.000000,0.079563,0.099946,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   7,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.199275,0.000000,0.092705,1.000000,   7,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.181818,0.000000,0.100000,0.099946,   9,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.204049,0.000000,0.123144,1.000000,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.000000,0.000000,0.000000,0.099946,  10,   0,0.210623,0.000000,0.067626,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.197946,0.000000,0.065966,1.000000,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.161373,0.000000,0.075804,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.181818,0.000000,0.000000,1.000000,   7,   0,0.000000,0.000000,0.100000,1.000000,   9,   0,0.167264,0.000000,0.101900,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.169091,0.000000,0.126448,1.000000,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.100000,1.000000,   8,   0,0.261682,0.000000,0.086835,1.000000,  10,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.181818,0.000000,0.000000,1.000000,   8,   0,0.144721,0.000000,0.094967,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,  10,   0,0.363636,0.000000,0.000000,1.000000,   9,   0,0.204856,0.000000,0.076992,1.000000,   7,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.000000,1.000000,  10,   0,0.205011,0.000000,0.088265,1.000000,   6,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   7,   0,0.000000,0.000000,0.100000,1.000000,   9,   0,0.162741,0.000000,0.090239,1.000000,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.090909,1.000000,   8,   0,0.210811,0.000000,0.082559,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   9,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.178517,0.000000,0.105769,1.000000,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   8,   0,0.500000,0.000000,0.000000,0.099946,   7,   0,0.160131,0.000000,0.111111,0.099946,   7,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.100000,0.099946,  10,   0,0.203046,0.000000,0.071500,0.099946,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   6,   0,0.200000,0.000000,0.000000,1.000000,   8,   0,0.143689,0.000000,0.105869,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   7,   0,0.363636,0.000000,0.000000,1.000000,   9,   0,0.243734,0.000000,0.094215,1.000000,  10,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.200000,0.000000,0.000000,1.000000,   8,   0,0.000000,0.000000,0.100000,1.000000,   8,   0,0.170185,0.000000,0.091682,1.000000,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.100000,1.000000,   9,   1,0.165258,0.000000,0.090143,1.000000,  10,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.181818,0.000000,0.000000,1.000000,   9,   0,0.200000,0.000000,0.000000,1.000000,   6,   0,0.249208,0.000000,0.077626,1.000000,   8,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.000000,1.000000,   9,   0,0.200547,0.000000,0.091144,1.000000,   8,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   1,0.200000,0.000000,0.000000,1.000000,   6,   0,0.185149,0.000000,0.090411,1.000000,   7,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.000000,0.000000,0.100000,1.000000,   8,   0,0.194286,0.000000,0.084305,1.000000,   6,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   8,   0,0.000000,0.000000,0.000000,1.000000,   8,   0,0.157940,0.000000,0.069988,1.000000,   9,   0
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.100000,0.099946,   9,   0,0.200000,0.000000,0.000000,0.099946,   9,   0,0.171132,0.000000,0.089767,0.099946,   9,   1
 3,  10,  10, 100,0.222209,0.111104,  78,   5,0.000000,0.000000,0.000000,1.000000,   9,   0,0.200000,0.000000,0.000000,0.099946,   9,   0,0.190016,0.000000,0.104450,0.099946,   9,   1
